data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,45445563,,9
2021,45445520,,52
2021,44402072,,51
2021,43940250,,52
2021,43940233,,52
2021,43940260,,51
2021,43940236,,51
2021,43940226,,52
2021,43940258,,51
2021,43940256,,51
2021,43940234,,52
2021,43940247,,51
2021,43940213,,51
2021,44402161,,51
2021,43940248,,51
2021,43940229,,51
2021,43940208,,51
2021,45445528,,51
2021,45445545,,51
2021,43940242,,51
2021,43940224,,51
2021,43940251,,52
2021,43940219,,51
2021,43940215,,51
2021,43940210,,51
2021,44402070,,51
2021,43940206,,51
2021,44402123,,51
2021,43940211,,51
2021,43940190,,51
2021,43940212,,51
2021,44646202,,51
2021,43940205,,51
2021,43940209,,52
2021,43940204,,51
2021,43940194,,51
2021,43940197,,51
2021,43940192,,52
2021,45445515,,51
2021,43940203,,51
2021,43940200,,52
2021,43940198,,51
2021,44402138,,52
2021,43940186,,52
2021,43940188,,51
2021,43940189,,51
2021,43940195,,51
2021,44646197,,51
2021,44402145,,51
2021,44402146,,51
2021,43940193,,51
2021,45445556,,51
2021,44646200,,51
2021,43940181,,51
2021,45445639,,51
2021,45445640,,51
2021,44402141,,51
2021,44402143,,51
2021,44402142,,52
2021,44402127,,51
2021,43940180,,51
2021,44402131,,51
2021,44402132,,51
2021,44402136,,51
2021,44402133,,52
2021,44402147,,51
2021,44969203,,51
2021,44402137,,52
2021,44402130,,51
2021,44646248,,51
2021,44402129,,51
2021,44402120,,51
2021,44402170,,51
2021,44402126,,51
2021,44402119,,52
2021,44402144,,51
2021,44402140,,51
2021,44402121,,51
2021,44646234,,51
2021,45941157,,51
2021,44402125,,51
2021,44402166,,51
2021,44402167,,51
2021,44402118,,51
2021,44402112,,51
2021,45445601,,3
2021,44402110,,51
2021,44402158,,51
2021,44402159,,51
2021,44402168,,51
2021,44969224,,51
2021,44402102,,51
2021,44402155,,51
2021,44402105,,51
2021,45941171,,3
2021,44402153,,51
2021,44402099,,51
2021,44646228,,51
2021,45445590,,3
2021,44402157,,51
2021,44402163,,51
2021,44402164,,51
2021,44402149,,51
2021,44402154,,51
2021,44402152,,52
2021,44402150,,51
2021,44402151,,51
2021,44969258,,51
2021,44969216,,51
2021,44402156,,51
2021,44402128,,52
2021,44402093,,51
2021,44402160,,51
2021,44402162,,51
2021,44646245,,51
2021,44646195,,51
2021,44402106,,52
2021,44969263,,51
2021,45941199,,51
2021,45445549,,51
2021,44402094,,51
2021,44402091,,51
2021,44402116,,51
2021,44402103,,51
2021,44402089,,51
2021,44402092,,52
2021,44402087,,51
2021,44402080,,53
2021,45941139,,51
2021,44402085,,51
2021,44402082,,51
2021,44402079,,51
2021,44402081,,52
2021,45445552,,51
2021,44402107,,52
2021,44969236,,51
2021,44402114,,51
2021,44402115,,51
2021,44402098,,51
2021,44402104,,51
2021,44646215,,51
2021,44402083,,51
2021,44402084,,51
2021,45445523,,51
2021,44969227,,51
2021,44402111,,51
2021,44402124,,51
2021,44402109,,51
2021,45445648,,51
2021,44402097,,51
2021,44402075,,51
2021,44402100,,51
2021,44402101,,51
2021,44402077,,51
2021,44402078,,51
2021,44402096,,51
2021,45445637,,51
2021,44402071,,51
2021,44646218,,51
2021,44646229,,51
2021,44402076,,51
2021,44402073,,51
2021,44646249,,51
2021,44646222,,51
2021,44646223,,51
2021,44646226,,51
2021,45941133,,51
2021,45941154,,51
2021,44646225,,51
2021,44646247,,53
2021,45941155,,51
2021,45445571,,51
2021,45445572,,51
2021,45445573,,51
2021,45445574,,51
2021,45445575,,3
2021,45445576,,51
2021,45445577,,51
2021,45445578,,51
2021,45445579,,51
2021,44646220,,52
2021,44969259,,51
2021,44646244,,51
2021,44646199,,51
2021,44646221,,51
2021,44646246,,52
2021,44646242,,51
2021,44646172,,51
2021,44646243,,51
2021,44646241,,51
2021,44646212,,52
2021,44646240,,52
2021,44646194,,51
2021,44646216,,51
2021,44646217,,51
2021,44646184,,51
2021,44646214,,51
2021,44969265,,51
2021,44646192,,51
2021,44969282,,51
2021,44646178,,51
2021,44646190,,51
2021,44646237,,51
2021,44646201,,51
2021,44646183,,51
2021,44646239,,51
2021,45941180,,51
2021,44646189,,51
2021,44646186,,52
2021,44646188,,51
2021,44646236,,52
2021,44646177,,51
2021,44969262,,51
2021,44646232,,52
2021,44646233,,51
2021,44646191,,51
2021,44646175,,51
2021,44646176,,51
2021,44646168,,51
2021,44646198,,51
2021,45445654,,51
2021,44646187,,51
2021,44646185,,51
2021,44646230,,51
2021,44646171,,51
2021,44646181,,51
2021,44646170,,51
2021,44646174,,51
2021,44646173,,52
2021,44646180,,51
2021,44969285,,51
2021,45445558,,3
2021,44646231,,51
2021,44969286,,52
2021,44646166,,51
2021,44646167,,51
2021,44969274,,51
2021,44646164,,51
2021,44969249,,51
2021,44969256,,51
2021,44969257,,51
2021,44646165,,52
2021,45445517,,52
2021,44969243,,51
2021,44969246,,52
2021,44969287,,51
2021,44969232,,51
2021,44969255,,51
2021,44969241,,51
2021,44969221,,51
2021,44969279,,51
2021,44969245,,52
2021,45941181,,51
2021,44969244,,51
2021,44969240,,51
2021,44969242,,51
2021,44969252,,51
2021,45941188,,51
2021,44969253,,52
2021,44969281,,51
2021,44969283,,53
2021,44969228,,51
2021,44969229,,51
2021,44969230,,51
2021,45445548,,51
2021,45445554,,3
2021,44969271,,51
2021,45445530,,51
2021,45445531,,52
2021,44969280,,51
2021,44969222,,51
2021,45445547,,51
2021,44969225,,51
2021,45445596,,3
2021,45445643,,3
2021,44969226,,51
2021,44969234,,51
2021,44969231,,51
2021,44969273,,51
2021,44969213,,51
2021,44969214,,51
2021,45941150,,51
2021,44969212,,51
2021,44969211,,51
2021,44969269,,51
2021,44969275,,51
2021,45445580,,51
2021,44969208,,52
2021,45941191,,51
2021,44969205,,51
2021,44969209,,51
2021,44969204,,51
2021,45445656,,51
2021,44969235,,52
2021,45941144,,51
2021,44969201,,51
2021,44969202,,51
2021,44969206,,51
2021,44969220,,52
2021,45445581,,3
2021,45445635,,51
2021,45941129,,51
2021,45445642,,51
2021,44969239,,52
2021,45445641,,51
2021,44969210,,51
2021,45941190,,51
2021,44969238,,51
2021,44969237,,52
2021,45445542,,51
2021,45445543,,51
2021,45445544,,51
2021,44969215,,51
2021,44969207,,51
2021,45445625,,51
2021,45445626,,51
2021,45941178,,51
2021,44969200,,51
2021,44969199,,51
2021,45941124,,51
2021,45445652,,51
2021,45445655,,52
2021,45445657,,51
